"curveid","tleaf_opt","tleaf_cond_opt","tleaf_vpdl_opt","tleaf_cond_vpdl_opt","weib_Topt","weib_breadth","tleaf_breadth","tleaf_cond_breadth","tleaf_vpdl_breadth","tleaf_cond_vpdl_breadth","tleaf_AIC","tleaf_cond_AIC","tleaf_vpdl_AIC","tleaf_cond_vpdl_AIC","tleaf_concurvity","tleaf_cond_concurvity","tleaf_vpdl_concurvity","tleaf_cond_vpdl_concurvity"
"121",20.5709045454545,20.9820358585859,20.3653388888889,20.9820358585859,20.4187693719138,4.766,2.05565656565657,1.85009090909091,3.2890505050505,3.08348484848485,517.979894895576,470.261291102498,385.285007158544,382.051813869841,2.04440792773834e-28,0.993362431194289,0.999997734965692,0.999997822430011
"21",22.587495770202,21.1733840277778,19.0522164141414,18.1094752525253,22.7528575478282,9.962,2.82822348484848,2.82822348484849,2.35685290404041,2.59253819444444,-1905.480896906,-1984.73220168606,-2269.02088142264,-2351.77007014499,1.1768728455368e-26,0.998026564494719,0.999994641434403,0.999996616130866
"125",23.3895506216006,23.3895506216006,29.6937838189588,26.6677518842269,23.4966018325393,8.754,3.5303705905206,3.78253991841493,2.52169327894328,2.77386260683761,-937.924483773595,-1682.78035582714,-1658.49151487072,-1707.07720231716,2.33359035577886e-28,0.997894456952505,0.999985568912282,0.999996041132848
"124",27.6860206682207,27.9113475524475,31.0659239316239,29.4886357420357,26.996683597283,8.72,2.25326884226885,2.25326884226885,2.70392261072262,2.25326884226885,-1387.24926435145,-1910.38012863578,-2041.54700234987,-2109.92647974998,1.52167433316652e-27,0.992096347575001,0.999988125573487,0.999995092941591
"126",23.0182025252525,23.2286515151515,17.9674267676768,23.2286515151515,22.90843312762,7.716,2.52538787878788,2.73583686868687,2.94628585858586,2.94628585858586,-665.576046841928,-914.099924725251,-838.347481178654,-913.560399415921,3.17983719254089e-23,0.997087663557742,0.99997597849316,0.999992448786316
"127",23.5963171717172,23.360254040404,23.1241909090909,23.8323803030303,22.5557544831901,7.146,3.06882070707071,2.83275757575758,2.59669444444445,2.59669444444445,-729.997680412444,-1164.83261940999,-1199.31195736048,-1234.24890943764,1.13939117321543e-29,0.997700470316018,0.999974652216903,0.999992314730877
"25",21.1635909090909,20.9146171717172,18.4248797979798,16.4330898989899,20.0371390437503,7.826,4.23255353535353,4.23255353535354,6.97126464646465,6.72229090909091,-944.841793539572,-1371.25468620427,-1374.65573437061,-1587.83240894591,3.09388098545703e-23,0.998657668578007,0.999960931435884,0.999985387618872
"31",20.1730166666667,20.1730166666667,23.7297772727273,22.0560075757576,19.6063565260929,5.137,4.39364545454545,6.06741515151515,3.13831818181819,5.2305303030303,-943.400079091163,-1724.68209454147,-1851.91789778473,-1929.19498039311,2.44428572147401e-23,0.997495711949375,0.999992191416147,0.999998975734227
"22",19.1172263273763,18.4016834757834,27.4652262626262,28.1807691142191,18.1792780122504,7.14,4.05474282569283,3.10068569023569,2.86217140637141,2.38514283864284,-461.260146748624,-931.347130083075,-679.320257181587,-1392.16749992172,1.27591760791798e-28,0.99448679954657,0.999981148683772,0.999986230658772
"26",23.0469282051282,23.0469282051282,22.5470615384615,23.0469282051282,21.2919857893849,8.163,3.49906666666666,3.24913333333333,2.9992,2.9992,-409.913131198403,-557.384617899734,-1022.70907005758,-1468.26035409723,9.41221908101176e-24,0.9850921328472,0.999830082406494,0.99994879012575
"27",13.5187,13.5187,13.5187,22.2800333333333,16.5449711357282,6.017,5.77451515151515,5.57539393939394,0.398242424242424,1.79209090909091,-631.376805339409,-631.292627091065,-733.607007891774,-833.0853118096,4.26050902284219e-29,0.995616101754955,0.999932789688128,0.999973992143602
"28",21.10395,21.10395,21.7461090909091,21.7461090909091,20.7106266033748,10.826,2.78268939393939,2.78268939393939,2.56863636363636,2.1405303030303,-846.064122263894,-894.827558291414,-962.811368953072,-1025.47553046653,4.77290129307077e-28,0.881550370301415,0.999907026504341,0.999934052785031
"44",22.1291227272727,21.6695590909091,21.8993409090909,22.1291227272727,20.5005534134497,8.437,4.13607272727273,4.13607272727273,4.82541818181818,3.67650909090909,-478.679492081608,-536.275602474157,-742.216134584587,-843.50879289471,2.3780637068719e-23,0.938969387527392,0.999906025879868,0.999931987597246
"47",20.358051010101,20.1316090909091,20.1316090909091,11.9797,17.86334777658,10.931,3.17018686868687,3.39662878787879,2.94374494949495,0.226441919191918,-899.839061775788,-991.680747599407,-923.336291472457,-1029.63623680814,3.19199229275068e-29,0.883873691941412,0.999986676118244,0.999991297241104
"46",24.2262391245792,25.9569087334888,17.3035606889407,12.9768866666667,24.5486474213676,14.456,2.37967071225071,2.59600441336441,4.75934142450142,0.649001103341103,-939.603178847308,-1247.98102695226,-974.602894555873,-1294.76116552681,1.90795758236999e-23,0.990911880801739,0.99996536534263,0.999992570983571
"54",25.4059070707071,25.1652621212121,11.4485,26.1278419191919,23.7320765644562,13.09,6.01612373737374,3.85031919191919,0.721934848484848,2.4064494949495,-706.301866643068,-764.918857364307,-1029.5257375172,-1034.8354696646,1.33924457231947e-23,0.943376350228088,0.999993286904054,0.999999684592618
"115",21.0342363636364,21.2524984848485,33.038653030303,28.4551484848485,20.2054004180334,11.165,2.61914545454545,2.83740757575757,3.27393181818182,2.40088333333333,-734.326075933941,-1019.66062598586,-970.379571758353,-1056.82763976957,4.78614649058627e-25,0.984449014320978,0.999984147589568,0.9999959338112
"114",22.1251404040404,21.9065636363636,19.720795959596,22.7808707070707,21.9411225581499,9.088,2.84149797979798,2.62292121212121,3.06007474747475,2.40434444444444,-874.84422051412,-987.29941255528,-992.369142916308,-1053.56064691074,1.60878067103855e-23,0.987769278093724,0.999751948221529,0.99996945771259
"78",28.4158207070707,28.898445959596,31.0702595959596,29.3810712121212,26.2540084343599,9.855,2.41312626262626,2.41312626262626,2.41312626262627,2.41312626262626,-1353.39652292063,-1533.90783013135,-1551.60161931205,-1533.22757208956,6.88509809612036e-28,0.970210574183471,0.999980628005866,0.999986163543506
"79",24.725438989899,24.9976222222222,13.02156,27.1750880808081,22.5401660440197,6.529,4.35493171717172,4.35493171717172,0.816549696969696,5.17148141414141,-794.087924470284,-967.974217012814,-1032.48865847474,-1259.09355858825,3.92834645625608e-27,0.811645222693081,0.999880948112884,0.999940395166441
"81",17.31555,17.31555,16.8495944444444,16.6166166666667,19.8363904626488,9.526,2.56275555555555,2.79573333333333,3.02871111111111,3.02871111111111,-1489.27301626203,-1594.04137216375,-1610.36510209732,-1625.24982326311,4.76076705705196e-28,0.977091307807152,0.99996879514699,0.999972677985078
"82",21.6956128787879,20.9911672727273,24.7482105050505,24.5133953030303,20.6644267188966,10.259,3.05259762626263,3.28741282828283,2.34815202020202,2.34815202020202,-964.158074478774,-1094.45908710577,-1529.62593300289,-1587.57735530351,1.03306827608285e-28,0.858231378987336,0.999973665189123,0.999974564967808
"1054",15.392302516835,14.9211832154882,12.8011463594276,13.2722656607744,15.5009925951273,7.435,3.76895441077441,4.24007371212122,5.88899126683502,5.88899126683502,-3317.56701698923,-3376.79970777052,-3392.62324251001,-3405.47794914509,2.72051993666808e-28,0.961034524537474,0.999938897946712,0.999980850239868
"1063",19.7150858585858,19.7150858585858,15.3618333333333,15.3618333333333,19.9579927757504,NA,3.70026464646465,3.91792727272727,1.52363838383838,1.52363838383838,-322.697765897065,-327.021108542059,-333.626146436915,-333.625817319816,4.55465996313651e-24,0.828379854534134,0.999996010808905,0.999996035714809
"1097",21.8918212121212,21.6424484848485,23.3880575757576,22.3905666666667,22.2671049567103,7.791,2.99247272727273,2.99247272727273,2.7431,2.7431,818.35115345788,813.497250877538,799.046414131636,796.754774093372,1.59573337866795e-28,0.9629420182768,0.999963757367962,0.999972979101609
"1101",19.6259178451179,19.1087468013468,20.1430888888889,21.177430976431,19.3789650366542,9.401,3.6201973063973,3.87878282828282,3.6201973063973,3.10302626262626,645.896954043891,642.712827874347,646.220431187525,639.905931589802,1.44945091765021e-23,0.976814364771611,0.999956734733741,0.999966457020866
"1108",11.1550666666667,11.1550666666667,11.1550666666667,11.1550666666667,16.1195194704139,NA,2.03970639730639,2.03970639730639,2.29466969696969,2.29466969696969,140.911268972229,141.248803347303,140.465131847439,140.465446389055,6.53859767392345e-24,0.832363807623424,0.999943091844026,0.999950026295709
"1151",13.2841499873737,13.2841499873737,13.2841499873737,23.15207875,14.1046871732029,7.001,2.33714102272727,2.59682335858585,2.33714102272727,3.89523503787878,-2243.92644775033,-2510.44621254399,-2243.92508660273,-2553.3031027261,2.82750260323787e-24,0.977433793023916,0.999924537561411,0.999960628980909
"1155",17.1092787878788,17.1092787878788,18.6579090909091,18.6579090909091,17.5656117010406,6.871,3.35536565656566,3.35536565656566,3.35536565656566,3.35536565656566,-195.798929668371,-195.797598889029,-215.313091790299,-215.312732447793,2.95626024262459e-28,0.960758158756121,0.999905558192762,0.999924517730522
"1004",17.0465660353535,12.0007,26.9189126262626,22.0924320707071,16.6361326470059,7.652,3.51016767676768,2.85201123737374,2.63262575757576,2.41324027777777,-1195.17920066973,-1457.72844325254,-1846.8982598829,-2000.94791123273,2.00178346341499e-23,0.998764159948943,0.999994820328096,0.999996173161539
"1014",18.1558037425537,17.4605093758093,26.4993361434861,26.7311009324009,19.9021332652291,8.322,3.01294225589226,3.01294225589226,2.78117746697747,2.78117746697746,-1645.76377025286,-1771.21773853638,-1920.99040190338,-1948.40301823319,1.22013438835477e-23,0.829376026386538,0.999961830430773,0.99997058770629
"1025",15.8219410774411,15.8219410774411,9.46415,9.46415,15.7203342399073,6.212,2.41157592592592,2.41157592592592,3.28851262626262,3.28851262626262,844.041607191326,844.042096457073,798.24060244689,798.241639254296,2.09003319179102e-23,0.993734741824749,0.999982713809473,0.999985576689914
